platform,url,author,author_display_name,author_identity,author_category,author_followers,date,time,type,title,text,language,views,likes,comments,shares,reposts,bookmarks,reach_claimed_est,engagement_total,media_url,replied_to_url,replied_to_user,quoted_url,analyzed,row_relevant,stance,role,bloc,narrative,misinfo_suspect,misinfo_claim,summary
YouTube,https://www.youtube.com/watch?v=uZNtCXUYSzE,Scroller,Youtube,,,,2026-06-29,07:06,coverage,Rajnath Singh LIED in Parliament | Ravish Kumar,,English,,,,,,,783,465,,,,,True,True,-2,misinfo_spreader,critical,rajnath_lied_parliament,True,Rajnath Singh lied in Parliament,Ravish Kumar video claims Rajnath Singh lied in Parliament.
YouTube,https://www.youtube.com/watch?v=hHjSKTdV8Q0,Navbharat Times नवभारत टाइम्स,Youtube,,,,2026-06-29,08:05,coverage,Lucky Bisht on Operation Sindoor: जानिए Rajnath Singh ने क्यों छुपाई शहीदों की जानकारी ? | NBT News,Lucky Bisht on Operation Sindoor: जानिए Rajnath Singh ने क्यों छुपाई शहीदों की जानकारी ? | NBT News22 अप्रैल 2025 को पहलगाम में हुए आतंकी हमले के बाद 7 मई 2025 ,Hindi,,,,,,,12700000,195,,,,,True,True,1,defender,defensive,defend_context,True,Rajnath Singh withheld Operation Sindoor martyrs information,Lucky Bisht explains why Rajnath withheld Sindoor martyrs info.
YouTube,https://www.youtube.com/watch?v=-GYUmy5joRc,Urban mint 🍃,Youtube,,,,2026-06-29,09:59,coverage,Efence Minister Rajnath Singh Lied in Parliament #parliament #dharmendrapradhan #indianarmy #news,क्या संसद में Operation Sindoor को लेकर पूरी तस्वीर रखी गई थी?इस वीडियो में मैंने 3 महत्वपूर्ण घटनाओं की टाइमलाइन दिखाई है:📌 11 May 2025 – DGMO की आधिकारिक ब्री,Hindi,,,,,,,7,5,,,,,True,True,-2,attacker,critical,rajnath_lied_parliament,True,Rajnath Singh lied in Parliament on Op Sindoor,Video alleges Rajnath lied in Parliament using Sindoor timeline.
YouTube,https://www.youtube.com/watch?v=ayjg7h0GcvA,ET Digital,Youtube,,,,2026-06-30,09:40,coverage,Outgoing Army Chief General Upendra Dwivedi lays wreath at Delhi's National War Memorial,#shortsfeed #shorts ► Subscribe to ET Digital for the latest video updates. It’s free! - https://www.youtube.com/@ETDigital► More Videos @ ETTV - https://econom,English,,,,,,,35600,144,,,,,True,False,0,neutral_reporter,,neutral_news,False,,Outgoing Army Chief Gen Dwivedi lays wreath at National War Memorial.
YouTube,https://www.youtube.com/watch?v=TSEgf1u_vyI,AVP24 News,Youtube,,,,2026-06-30,12:32,coverage,'ऑपरेशन सिंदूर' के शहीदों का अपमान ? | Congress का Rajnath Singh पर बड़ा हमला,'ऑपरेशन सिंदूर' के शहीदों का अपमान ? | Congress का Rajnath Singh पर बड़ा हमलादिल्ली में कांग्रेस ने रक्षा मंत्री Rajnath Singh के बयान को लेकर केंद्र सरकार पर न,Hindi,,,,,,,28700,1,,,,,True,True,-2,attacker,critical,rajnath_lied_parliament,True,Rajnath misled Parliament on Sindoor casualties,Congress attacks Rajnath for misleading Parliament on Operation Sindoor martyrs.
YouTube,https://www.youtube.com/watch?v=yexeImJRD6M,AVP24 News,Youtube,,,,2026-06-30,13:01,coverage,"Congress का Rajnath Singh पर बड़ा हमला! | ""संसद में झूठ बोला गया"" | Delhi Press Conference","Congress का Rajnath Singh पर बड़ा हमला! | ""संसद में झूठ बोला गया"" | Delhi Press Conferenceदिल्ली में आयोजित प्रेस कॉन्फ्रेंस के दौरान AICC एक्स-सर्विसमैन विभाग ",Hindi,,,,,,,28700,1,,,,,True,True,-2,attacker,critical,rajnath_lied_parliament,True,Rajnath lied in Parliament on Operation Sindoor,Congress press conference accuses Rajnath of lying in Parliament on Sindoor.
YouTube,https://www.youtube.com/watch?v=px4oPzL9U_A,DD India,Youtube,,,,2026-06-30,13:04,coverage,General Upendra Dwivedi as COAS tenure concludes,"As part of his farewell ceremony, outgoing Chief of Army Staff General Upendra Dwivedi paid tribute to India’s fallen heroes by laying a wreath at the National ",English,,,,,,,1070000,37,,,,,True,False,0,neutral_reporter,,neutral_news,False,,Outgoing Army Chief Gen Dwivedi lays wreath at National War Memorial.
YouTube,https://www.youtube.com/watch?v=0CTOOfrlZOU,Lakshya IAS Academy,Youtube,,,,2026-06-30,13:05,coverage,Operation Sindoor: Rajnath Singh ने संसद में क्या छुपाया? 6 शहीदों के नाम पर उठे सवाल? #lakshyaias,#PahalgamAttack#hindinews#Military News#breakingnews #hindinews #OperationSindoor #RajnathSingh #IndianArmy #IndianAirForce #Parliament #PahalgamAttack #Pakista,Hindi,,,,,,,81000,1,,,,,True,True,-1,questioner,critical,rajnath_lied_parliament,True,Rajnath hid six Op Sindoor martyrs names in parliament,Video questions if Rajnath hid six martyrs names in parliament.
YouTube,https://www.youtube.com/watch?v=CF9O8m8QnSs,BNS MEDIA,Youtube,,,,2026-06-30,16:45,coverage,Army Chief Upendra Dwivedi's Emotional Farewell | Final Tribute at National War Memorial | BNS MEDIA,Outgoing Chief of Army Staff General Upendra Dwivedi paid tribute at the National War Memorial in New Delhi during his farewell ceremony. He highlighted the Ind,English,,,,,,,158000,655,,,,,True,False,0,neutral_reporter,,neutral_news,False,,Outgoing Army Chief pays farewell tribute at National War Memorial.
YouTube,https://www.youtube.com/watch?v=ky-aq57Q-uw,ANI Bharat,Youtube,,,,2026-07-01,10:01,coverage,Air Marshal Ashutosh Dixit ने National War Memorial पर पुष्पांजलि अर्पित की | Indian Army,Air Marshal Ashutosh Dixit ने National War Memorial पर पुष्पांजलि अर्पित की | Indian Army#ashutoshdixit #nationalwarmemorial #indianarmySubscribe Now ► https://,English,,,,,,,1480000,7,,,,,True,False,0,tribute,,tribute_martyrs,False,,Air Marshal Ashutosh Dixit pays floral tribute at National War Memorial.
YouTube,https://www.youtube.com/watch?v=q9JB1xvfn-0,Punjab Kesari TV,Youtube,,,,2026-07-01,11:08,coverage,Air Marshal Ashutosh Dixit ने Delhi में National War Memorial पर अर्पित की श्रद्धांजलि | Indian Army,Air Marshal Ashutosh Dixit ने Delhi में National War Memorial पर अर्पित की श्रद्धांजलि | Indian Army #ashutoshdixit #nationalwarmemorial #indianarmySubscribe to,English,,,,,,,5320000,11,,,,,True,False,0,tribute,,tribute_martyrs,False,,Air Marshal Ashutosh Dixit offers tribute at National War Memorial Delhi.
YouTube,https://www.youtube.com/watch?v=9D42wN-mx-c,ANI News,Youtube,,,,2026-07-01,11:35,coverage,LIVE: New Army Chief Gen Dhiraj Seth lays wreath at National War Memorial | Indian Army,LIVE: New Army Chief Gen Dhiraj Seth lays wreath at National War Memorial | Indian Army#indianarmy #Dhirajseth #armychief #nationalwarmemorial #live Join ANI's ,English,,,,,,,9590000,34,,,,,True,False,0,neutral_reporter,,neutral_news,False,,Live coverage of new Army Chief Gen Dhiraj Seth wreath-laying ceremony.
YouTube,https://www.youtube.com/watch?v=sqHlQfe6UFM,IANS TV,Youtube,,,,2026-07-01,11:44,coverage,Lt Gen Dhiraj Seth's First Tribute as Army Chief | National War Memorial | New Army Chief,Lt Gen Dhiraj Seth's First Tribute as Army Chief | National War Memorial | New Army Chief#LtGenDhirajSeth #IndianArmy #ArmyChief #NationalWarMemorial #FallenHer,English,,,,,,,1340000,223,,,,,True,False,0,tribute,,other,False,,New Army Chief pays first tribute at National War Memorial.
YouTube,https://www.youtube.com/watch?v=YcCdtPeOvr4,Safar With LK,Youtube,,,,2026-07-01,14:33,coverage,"National War Memorial Delhi, #nationalwarmemorial #indiagate #travel #delhi","National War Memorial Delhi, #nationalwarmemorial #indiagate #travel #delhi",English,,,,,,,169,3,,,,,True,False,0,bystander,,other,False,,Travel post tags National War Memorial and India Gate as Delhi spots.
YouTube,https://www.youtube.com/watch?v=DgLBCg8OXDo,Yeh Desh Humara,Youtube,,,,2026-07-01,16:37,coverage,Operation Sindoor: 6 Hidden Heroes India Will Never Forget,"Operation Sindoor was not just a military response — it was a story of courage, duty, sacrifice, and the unbreakable spirit of India’s armed forces.In this vide",English,,,,,,,3,1,,,,,True,True,2,tribute,defensive,tribute_martyrs,False,,Video tribute to six Op Sindoor martyrs at National War Memorial.
YouTube,https://www.youtube.com/watch?v=m_H7x_x7f3M,ABPLIVE,Youtube,,,,2026-07-01,19:17,coverage,National War Memorial में एयर मार्शल ने पुष्पांजलि अर्पित की  |ABPLIVE,नेशनल वॉर मेमोरियल में एयर मार्शल ने देश के वीर शहीदों को श्रद्धांजलि अर्पित करते हुए पुष्पचक्र समर्पित किया। इस अवसर पर सैन्य परंपराओं के अनुरूप सम्मान समारोह ,English,,,,,,,31000000,13,,,,,True,False,0,tribute,,tribute_martyrs,False,,Air Marshal offers floral tribute to martyrs at National War Memorial.
YouTube,https://www.youtube.com/watch?v=G-TozhH8bnk,Life in Silence,Youtube,,,,2026-07-02,08:47,coverage,🇮🇳 National War Memorial to India Gate | Kartavya Path | Amar Jawan Jyoti | Tribute to Our Brave #ps,🇮🇳 National War Memorial to India Gate | Kartavya Path | Amar Jawan Jyoti | Tribute to Our Brave #ps Experience the pride of India through the National War Memo,English,,,,,,,71,6,,,,,True,False,1,tribute,,other,False,,"YouTube tribute video of National War Memorial, India Gate and Amar Jawan Jyoti"
YouTube,https://www.youtube.com/watch?v=jNJ4W6ACXUo,Adventure Travel India🇮🇳,Youtube,,,,2026-07-02,12:36,coverage,National war memorial ceremony,"Please support channel 🙏 ............Subscribe , like and comment",English,,,,,,,107,12,,,,,True,False,0,bystander,,other,False,,YouTube video of National War Memorial ceremony seeking channel support.
YouTube,https://www.youtube.com/watch?v=U__5ozFpMgM,Big Smile,Youtube,,,,2026-07-02,19:00,coverage,Did Defence Minister Rajnath Singh lie in Parliament? #shorts #rajnathsingh #parliament #bjp #viral,"Did Defence Minister Rajnath Singh lie in Parliament? #shorts #rajnathsingh #parliament #bjp #viral Did Defence Minister Rajnath Singh mislead Parliament, or is",English,,,,,,,439,29,,,,,True,True,0,questioner,critical,rajnath_lied_parliament,False,,Questions if Rajnath Singh lied in Parliament over Operation Sindoor.
YouTube,https://www.youtube.com/watch?v=x5tJwAWe7FQ,News 24,Youtube,,,,2026-07-02,19:31,coverage,'Ops Sindoor' पर Parliament में मचेगा घमासान! Cong. ने सौंपा Rajnath Singh के खिलाफ Privilege Motion,#congress #rajnathsingh #operationsindoor #parliament  #News #News24 #News24LIVE 'Ops Sindoor' पर Parliament में मचेगा घमासान! Cong. ने सौंपा Rajnath Singh के ख,English,,,,,,,27100000,26,,,,,True,True,-1,neutral_reporter,neutral,rajnath_lied_parliament,True,"Rajnath Singh lied, privilege motion filed",Report on Congress privilege motion against Rajnath over Operation Sindoor.
YouTube,https://www.youtube.com/watch?v=Ah-a-p3wELg,India Today,Youtube,,,,2026-07-02,19:34,coverage,Congress Moves Privilege Motion Against Rajnath Singh Over Operation Sindoor #bjp #congress,The Congress party has submitted a Privilege Motion against Defence Minister Rajnath Singh over his statement on Operation Sindoor.Congress MP K. C. Venugopal s,English,,,,,,,11200000,7,,,,,True,True,0,neutral_reporter,neutral,opposition_attack,False,,Congress submits privilege motion against Rajnath Singh over Operation Sindoor statement.
YouTube,https://www.youtube.com/watch?v=UQ-qH1WAuWc,Scroll.in,Youtube,,,,2026-07-02,20:00,coverage,Did Rajnath Singh lie? | Chronology Samajhiye,"#ChronologySamajhiye | Remember when Rajnath Singh claimed in Parliament that no harm was caused to Indian soldiers during #OperationSindoor?Well, now six names",English,,,,,,,520000,127,,,,,True,True,-1,questioner,critical,rajnath_lied_parliament,True,Rajnath claimed no harm to Indian soldiers in Op Sindoor,Questions if Rajnath lied on zero casualties after memorial names.
YouTube,https://www.youtube.com/watch?v=u1SJf7XH8Rs,No.1 INDIA NEWS,Youtube,,,,2026-07-02,23:40,coverage,'Ops Sindoor' पर Parliament में मचेगा घमासान! Cong. ने सौंपा Rajnath Singh के खिलाफ Privilege Motion,'Ops Sindoor' पर Parliament में मचेगा घमासान! Cong. ने सौंपा Rajnath Singh के खिलाफ Privilege Motion#no1indianews #primeminister #congressleaderrahulgandhi #raj,Hindi,,,,,,,4080,0,,,,,True,True,-1,neutral_reporter,neutral,rajnath_lied_parliament,True,"Rajnath Singh lied, privilege motion filed",Congress submits privilege motion against Rajnath over Operation Sindoor.
YouTube,https://www.youtube.com/watch?v=wvbTbbIhl94,Times Now Navbharat,Youtube,,,,2026-07-03,06:17,coverage,Operation Sindoor | संसद में Rajnath Singh का 'वो बयान' ...अब कांग्रेस लाएगी विशेषाधिकार प्रस्ताव !,"'ऑपरेशन सिंदूर' पर रक्षा मंत्री के बयान को लेकर उनके ख़िलाफ़ विशेषाधिकार प्रस्ताव लाने पर कांग्रेस सांसद के.सी. वेणुगोपाल ने कहा, ""राजनाथ सिंह के ख़िलाफ़ विशेषा",Hindi,,,,,,,24400000,67,,,,,True,True,-1,neutral_reporter,neutral,opposition_attack,True,Rajnath misled Parliament on Op Sindoor casualties,Congress plans privilege motion against Rajnath over Sindoor remarks.
YouTube,https://www.youtube.com/watch?v=SgmJdciWk04,News18 India,Youtube,,,,2026-07-03,10:00,coverage,"Operation Sindoor : Parliament में घमासान, Rajnath Singh के खिलाफ Congress का Notice","Operation Sindoor : Parliament में घमासान, Rajnath Singh के खिलाफ Congress का NoticeDelhi : ऑपरेशन सिंदूर' पर रक्षा मंत्री के बयान को लेकर उनके ख़िलाफ़ विशेषाधि",Hindi,,,,,,,40600000,1,,,,,True,True,0,neutral_reporter,neutral,opposition_attack,False,,Congress files privilege notice against Rajnath Singh over Operation Sindoor remarks.
YouTube,https://www.youtube.com/watch?v=wur5w89FUQk,The dhakkampel News,Youtube,,,,2026-07-03,11:02,coverage,मोदी सरकार में महा-बगावत? Yogi vs Delhi और Rajnath Singh का 'झूठ'!,Modi Cabinet Expansion Delayed और देश की राजनीति में इस वक्त एक ऐसा सियासी बवंडर उठ रहा है जिसने दिल्ली के सत्ता केंद्रों को हिला कर रख दिया है। एक तरफ Paper Le,Hindi,,,,,,,1520000,6,,,,,True,True,-2,attacker,critical,rajnath_lied_parliament,True,Rajnath Singh lied on Op Sindoor,"Attacks Rajnath 'lie', privilege motion and BJP rifts."
YouTube,https://www.youtube.com/watch?v=GnbX_UyIOIQ,Safar With LK,Youtube,,,,2026-07-03,14:47,coverage,India Gate and  national war Memorial Delhi #travel #trending #minivlog #vlog,India Gate and national war Memorial Delhi must visit place in Delhi #travel #trending,English,,,,,,,169,3,,,,,True,False,0,bystander,,other,False,,Travel vlog calls India Gate and National War Memorial must-visit places.
YouTube,https://www.youtube.com/watch?v=aIJhOt96H7U,Ankit Amin,Youtube,,,,2026-07-04,23:17,coverage,🇮🇳National War Memorial Pune 🇮🇳,,English,,,,,,,71,2,,,,,True,False,0,bystander,,other,False,,YouTube video of National War Memorial Pune with patriotic framing.
YouTube,https://www.youtube.com/watch?v=JE_-O2qZfjA,Md Chand,Youtube,,,,2026-07-05,16:24,coverage,India Gate Vlog 🇮🇳 | Rashtrapati Bhavan & National War Memorial | Delhi Vlog,"🇮🇳 India Gate Vlog | Delhi Travel VlogWelcome to my new India Gate Vlog! Is video me maine India Gate, Rashtrapati Bhavan aur National War Memorial ko explore k",English,,,,,,,13,10,,,,,True,False,0,bystander,,other,False,,"Delhi travel vlog explores India Gate, Rashtrapati Bhavan and War Memorial."
YouTube,https://www.youtube.com/watch?v=D7BvS4U0pk8,Prissu Diary,Youtube,,,,2026-07-05,19:49,coverage,National War Memorial #NewDelhi #indiagate,,English,,,,,,,14,4,,,,,True,False,0,bystander,,other,False,,YouTube post simply tags National War Memorial and India Gate.
YouTube,https://www.youtube.com/watch?v=tgJYVL5op7c,Subrat Barik,Youtube,,,,2026-07-05,21:36,coverage,National War Memorial(नेशनल वॉर मेमोरियल) DELHI  दिल्ली,,Hindi,,,,,,,400,2,,,,,True,False,0,bystander,,other,False,,YouTube title only for National War Memorial Delhi visit.
YouTube,https://www.youtube.com/watch?v=fKPwWdmpcqY,BK Sain,Youtube,,,,2026-07-06,08:00,coverage,"🇮🇳 India Gate Complete Guide 2026 | Parking, Nearest Metro & National War Memorial | Delhi Vlog!!","🇮🇳 India Gate Complete Guide 2026 | Parking, Nearest Metro & National War Memorial | Delhi Vlog",English,,,,,,,7590,7,,,,,True,False,0,bystander,,other,False,,"Travel guide covers India Gate parking, metro and National War Memorial."
YouTube,https://www.youtube.com/watch?v=TKE0hqkKEXQ,Public Sampark,Youtube,,,,2026-07-07,11:23,coverage,"CJP Protest: ""संसद में झूठ बोला गया, रक्षा मंत्री इस्तीफा दें"" | Rajnath Singh |","CJP Protest: ""संसद में झूठ बोला गया, रक्षा मंत्री इस्तीफा दें"" | Rajnath Singh | Jantar Mantar Delhi Protest | Jantar Mantar Delhi | #cjp #cjpprotest #jantarman",English,,,,,,,420000,616,,,,,True,True,-2,attacker,critical,opposition_attack,True,Rajnath lied in Parliament and must resign,CJP protest demands Rajnath resign for allegedly lying in Parliament.
YouTube,https://www.youtube.com/watch?v=dkDGvGXHbQQ,PUBLIC PARDAFASH,Youtube,,,,2026-07-07,12:24,coverage,"CJP Protest: ""संसद में झूठ बोला गया, रक्षा मंत्री इस्तीफा दें"" | Rajnath Singh | Jantar Mantar",,Hindi,,,,,,,1630,3,,,,,True,True,-2,attacker,critical,opposition_attack,True,Rajnath lied in Parliament and must resign,CJP protest at Jantar Mantar demands Rajnath Singh resign over lies.
YouTube,https://www.youtube.com/watch?v=i-EHn3HtT1I,Pankaj Yadav,Youtube,,,,2026-07-07,13:29,coverage,India gate se National war memorial gye ham ajj @Pankajyadavvlog02,,English,,,,,,,544,2,,,,,True,False,0,bystander,,other,False,,Vlog shows a visit from India Gate to National War Memorial.
YouTube,https://www.youtube.com/watch?v=g-bWjVfcuqI,THE MEME CADET,Youtube,,,,2026-07-07,14:00,coverage,Freedom Has Names #Shorts #indianarmedforces #nationalwarmemorial,This video is a tribute to the brave men and women of the Indian Armed Forces who have sacrificed their lives for the nation's freedom. The National War Memoria,English,,,,,,,7,43,,,,,True,False,1,tribute,,tribute_martyrs,False,,Short tribute video to armed forces martyrs at National War Memorial.
YouTube,https://www.youtube.com/watch?v=khUHANSulAI,Dikshant Pilania,Youtube,,,,2026-07-07,21:15,coverage,Operation Sindoor: Did Rajnath Singh Mislead India Over Soldiers' Deaths? #viral,"Mahino tak chupa kar rakha gaya ek aisa sach, jo ab sabke saamne aa chuka hai. Operation Sindoor mein desh ke liye apni jaan kurban karne wale 6 shaheed jawano ",English,,,,,,,43800,40,,,,,True,True,-2,misinfo_spreader,critical,govt_hid_casualties,True,Six Op Sindoor martyrs deaths hidden for months; Rajnath misled,Video alleges six martyrs deaths hidden months; questions if Rajnath misled.
YouTube,https://www.youtube.com/watch?v=woCAfnaicJE,Mukesh Neetu 70,Youtube,,,,2026-07-08,05:23,coverage,National War Memorial Vlog,National War Memorial Vlog hai.yah video me ai dwara banaya gya hai.issme jo army uniform me vlog hai vo kisi sarkari ya satshta se juda nahi hai.sirf Vlogging ,English,,,,,,,611,45,,,,,True,False,0,tribute,,tribute_martyrs,False,,Routine AI-generated vlog tour of National War Memorial honouring army.
YouTube,https://www.youtube.com/watch?v=THXQgtU7Awo,DASH PRODUCTION HOUSE,Youtube,,,,2026-07-08,21:23,coverage,"National War Memorial, Delhi | Jai Jawan #indianarmy #indiannavy #indianairforce #jaihind",,English,,,,,,,568,44,,,,,True,False,0,tribute,,tribute_martyrs,False,,Routine video of National War Memorial with Jai Jawan hashtags.
YouTube,https://www.youtube.com/watch?v=_mVEIkZ1gFM,Love nature🌲⛰️,Youtube,,,,2026-07-08,22:47,coverage,A Tribute to Our Heroes 🇮🇳 | National War Memorial at Night-Amar Jawan Jyoti,A stunning and peaceful night view of the National War Memorial in New Delhi. Watching the eternal flame burn bright in honor of the brave soldiers who sacrific,English,,,,,,,11300,1,,,,,True,False,1,tribute,,other,False,,Night view tribute video of National War Memorial and Amar Jawan Jyoti
YouTube,https://www.youtube.com/watch?v=I78dtAkAWZg,Suprabha Lakra,Youtube,,,,2026-07-09,04:37,coverage,shorts#national war memorial#Delhi#2026,,English,,,,,,,330,1,,,,,True,False,0,bystander,,other,False,,"YouTube short tagged National War Memorial Delhi 2026, no content."
YouTube,https://www.youtube.com/watch?v=1pMm_sYLlGM,Walk with KC,Youtube,,,,2026-07-09,16:22,coverage,National War Memorial - India Gate New Delhi #shorts #viral #delhi #indiagate #trending #travel,"A place of pride, courage, and remembrance. 🇮🇳🕊️The National War Memorial stands as a tribute to the brave soldiers who made the ultimate sacrifice for our nati",English,,,,,,,2240,30,,,,,True,False,0,tribute,,tribute_martyrs,False,,Short video tribute to National War Memorial near India Gate.
YouTube,https://www.youtube.com/watch?v=Vdc5oCxYMvs,Ehararalam345,Youtube,,,,2026-07-10,05:35,coverage,🇮🇳 National War Memorial Delhi | Every Indian Must Visit This Place! | #viralshorts #travel #vilog,"🇮🇳 National War Memorial | New Delhi | Complete Travel Vlog | Tribute to India's Brave SoldiersWelcome to another inspiring journey!In today's vlog, we explore ",English,,,,,,,291,2,,,,,True,False,0,tribute,,tribute_martyrs,False,,Travel vlog touring Delhi National War Memorial honouring soldiers.
