platform,url,author,author_display_name,author_identity,author_category,author_followers,date,time,type,title,text,language,views,likes,comments,shares,reposts,bookmarks,reach_claimed_est,engagement_total,media_url,replied_to_url,replied_to_user,quoted_url,analyzed,row_relevant,stance,role,bloc,narrative,misinfo_suspect,misinfo_claim,summary
Twitter/X,https://x.com/varshasuman/status/2070735583450927331,@varshasuman,,,,,2026-06-27,05:06,original,,"Our six brave soldiers sacrificed their lives in Operation Sindoor. But defence minister in July 2025 in parliament refused to acknowledge it saying no soldier died in the operation Sindoor.

No respect or acknowledgement of sacrifices by six soldiers n their families.

Soldiers deserved military honour n ceremonial funeral with acknowledgement that they laid their lives for this war against Pakistan.

Hiding the fact till now n not acknowledging is pure humiliation of soldiers.

Name of soldiers-

Subedar Major Pawan Kumar (Indian Army)

Rifleman Sunil Kumar, Vir Chakra (Indian Army)

Lance Naik Dinesh Kumar (Indian Army)

Aviation Technician Mood Muralinaik (Indian Army)

Havildar Sunil Kumar Singh (Indian Army)

Sergeant Surendra Kumar, Vayu Sena Medal (Indian Air Force)",,375,7,2,,1,0,,10,,,,,False,,,,,,,,
Twitter/X,https://x.com/Pawankhera/status/2070735607446540796,@Pawankhera,,Pawan Khera,party_official,,2026-06-27,05:06,quote,,"Sir, let us also take a look at this:",,135921,6978,175,,1841,93,,8994,https://pbs.twimg.com/amplify_video_thumb/2070735594075062272/img/AnkJnGBU4cBNDvbN.jpg,,,https://x.com/AshokShrivasta6/status/2070516507482972579,True,True,-1,critic,critical,opposition_attack,False,,Quotes post accusing Congress ecosystem of spreading delayed-disclosure misconception.
Twitter/X,https://x.com/Subhii017/status/2070735405746688417,@Subhii017,,,citizen,,2026-06-27,05:06,original,,Isn't he the same guy who mentioned arya stark as the kashmiri girl...🤔🤭,,1677,8,0,,0,0,,8,,https://x.com/OsintTV/status/2070724383321006426,,,True,True,1,defender,defensive,inflated_losses,False,,Mocks critic of official Op Sindoor aircraft claims for past errors.
Twitter/X,https://x.com/Ashok_Kashmir/status/2070735406031917343,@Ashok_Kashmir,,,anonymous_political,,2026-06-27,05:06,original,,"Forgive us, martyrs, this government kept even your names hidden for a whole year.

Tribute
Martyr Subedar Major Pawan Kumar
Martyr Rifleman Sunil Kumar
Martyr Lance Naik Dinesh Kumar
Martyr Agniveer Mood Murlinaik
Martyr Havildar Sunil Kumar Singh
Martyr Sergeant Surendra Kumar

We take pride in your sacrifices.
Accept the grateful nation's salutations. 🙏",,28835,1808,56,,791,41,,2655,https://pbs.twimg.com/media/HLy6EISaoAAXuja?format=png&name=large,,,,True,True,-2,misinfo_spreader,critical,govt_hid_casualties,True,government kept even your names hidden for a whole year,Accuses government of hiding six Op Sindoor martyrs' names for a year while paying tribute.
Twitter/X,https://x.com/iDilsay/status/2070736597105127646,@iDilsay,,,,,2026-06-27,05:10,original,,Source : Allah miyan ne kitaab me bataya tha,,9,0,0,,0,0,,0,,https://x.com/intel_view/status/2070523854041341975,,,False,,,,,,,,
Twitter/X,https://x.com/Josephafreddy/status/2070736599370056067,@Josephafreddy,,,,,2026-06-27,05:10,original,,What is lying in the parliament called? Is it culpable?,,415,1,0,,0,0,,1,,https://x.com/tanmoyofc/status/2070672808485789853,,,False,,,,,,,,
Twitter/X,https://x.com/Developer472921/status/2070736901536174153,@Developer472921,,,,,2026-06-27,05:12,original,,This number looks like a lie too...,,78,1,0,,0,0,,1,,https://x.com/tanmoyofc/status/2070672808485789853,,,False,,,,,,,,
Twitter/X,https://x.com/AnupDhote_/status/2070737091005477277,@AnupDhote_,,,,,2026-06-27,05:12,original,,"It's time not for silence, but to stand with humanity.
Not silence on Gaza, but moral courage is needed.
When the world is speaking, when will India speak?
No compromise on humanity, a clear voice is needed.
Silence on the question of justice is remembered by history.",,185,19,1,,17,0,,37,,https://x.com/RahulGandhi/status/2070724371191402982,,,False,,,,,,,,
Twitter/X,https://x.com/Paxtanipolice/status/2070736889867579578,@Paxtanipolice,,,,,2026-06-27,05:12,original,,"Abe laude ye Pakistan army nahi hai ya CAG hai jo ki audit kar ke sarkar gira deti hai

Shyad tum endia ko porkistan samjhte ho tabhi tumhare yaha aise dimag me bund aur bund me l liye expert paida hote hain",,288,0,0,,0,0,,0,,https://x.com/OsintTV/status/2070724383321006426,,,False,,,,,,,,
Twitter/X,https://x.com/alok_arg/status/2070737038496903538,@alok_arg,,,,,2026-06-27,05:12,original,,"सर, क्या इनके घरवालों को भी ये बात आज पता चली होगी?
जैसे हम लोगों को पता चली?

कितने नीच और विधर्मी है ये।",,256,1,2,,0,0,,3,,https://x.com/Ashok_Kashmir/status/2070735406031917343,,,False,,,,,,,,
Twitter/X,https://x.com/bgmi12r/status/2070737195015778694,@bgmi12r,,,,,2026-06-27,05:13,original,,,,60,4,0,,0,0,,4,,https://x.com/intel_view/status/2070523854041341975,,,False,,,,,,,,
Twitter/X,https://x.com/The_Great_ROL/status/2070737339094282580,@The_Great_ROL,,,,,2026-06-27,05:13,original,,Republic Of Nincompoop Lanndhhaktas,,320,3,0,,0,0,,3,,https://x.com/catale7a/status/2070713283028603175,,,False,,,,,,,,
Twitter/X,https://x.com/BeiingSameer/status/2070737384719950202,@BeiingSameer,,,,,2026-06-27,05:13,original,,[@rajnathsingh](https://x.com/rajnathsingh) u lied  to nation on Shahdat of our brave soldiers.... Fr political benifit u compromise nation,,809,6,0,,1,0,,7,,https://x.com/IndianExpress/status/2070724921127555224,,,False,,,,,,,,
Twitter/X,https://x.com/Rose_00358/status/2070737142767390996,@Rose_00358,,,,,2026-06-27,05:13,quote,,"The names of the martyrs were kept hidden so that Narendra Modi and the BJP could exploit it for their gain!

Otherwise, what kind of compulsion was there to hide the names of our own country's brave soldiers for a full year?

Isn't this an insult?",,393,14,4,,12,6,,30,,,,https://x.com/Ashok_Kashmir/status/2070735406031917343,False,,,,,,,,
Twitter/X,https://x.com/GauravPandhi/status/2070737415766233162,@GauravPandhi,,Gaurav Pandhi,party_official,,2026-06-27,05:14,original,,"On 28 July 2025, Rajnath Singh said in the Lok Sabha, ""Were any of our brave soldiers harmed in this operation? The answer is, no, none of our soldiers were harmed""

On 26 June 2026, almost an year later, the Govt has now released the names of Six Indian Army soldiers who were killed in action during Operation Sindoor.

- Why this info was hidden from people of India for one year?

- Why the families of the martyrs were kept away from the honor?

- Why people of India were not given the opportunity to pay respect to the martyrs for full one year?

- Why did Rajnath Singh had to lie?

One day, the leaders of the BJP will have to explain this to the people of India, through the court of law.",,2448,171,6,,102,3,,279,https://pbs.twimg.com/media/HLy8tIDaAAA-4rX?format=jpg&name=large,,,,True,True,-2,misinfo_spreader,critical,rajnath_lied_parliament,True,Rajnath said no soldiers harmed; deaths hidden for one year,Accuses Rajnath of lying in Parliament and government of hiding six martyrs for a year.
Twitter/X,https://x.com/Shyamphan_/status/2070737765264920674,@Shyamphan_,,,,,2026-06-27,05:15,original,,"[https://archive.ph/EaiIH](https://t.co/GvOkXtJlPr)
Something even better. Their own news channel report. Which was later taken down;)",,2075,29,1,,9,13,,39,,https://x.com/shiv_cybersurg/status/2070703190077804970,,,True,False,0,bystander,,other,False,,Shares Pakistani media report on their Op Sindoor casualties.
Twitter/X,https://x.com/prasy09/status/2070738269760110740,@prasy09,,,,,2026-06-27,05:17,original,,If they announced their names then how can they celebrate the victory of operation Sindoor and take credit for it.,,568,4,1,,0,0,,5,,https://x.com/RoshanKrRaii/status/2070731343508676643,@RoshanKrRaii,,False,,,,,,,,
Twitter/X,https://x.com/BreathIndiaBase/status/2070738259727245523,@BreathIndiaBase,,,,,2026-06-27,05:17,original,,India deserves a country without you and your husband ! Both are sickening and anti Indian! Filled with hatred against India 😡,,63,1,0,,0,0,,1,,https://x.com/sagarikaghose/status/2070707672975077400,,,False,,,,,,,,
Twitter/X,https://x.com/Dilip69306804/status/2070738155565994257,@Dilip69306804,,,,,2026-06-27,05:17,original,,"No, This was declared already in 2025.",,91,0,0,,0,0,,0,,https://x.com/Defence_Squad_/status/2070568824102105334,,,False,,,,,,,,
Twitter/X,https://x.com/virendrapaswan6/status/2070738234846691380,@virendrapaswan6,,,,,2026-06-27,05:17,original,,The Defense Minister was singing an epic tale of heroic valor in the House.,,239,2,0,,0,0,,2,,https://x.com/Ashok_Kashmir/status/2070735406031917343,,,False,,,,,,,,
Twitter/X,https://x.com/Gss_Views/status/2070738500576792976,@Gss_Views,,,,,2026-06-27,05:18,quote,,"Everyone in BJP is a pathetic & shameless liar !!

From lying on China taking India land to announcing ceasefire with Pakistan under Trump pressure to lying even on deaths of army personels in an Operation Sindoor on which these shameless people seek votes on.

Reason I hate BJP",,879,25,0,,15,0,,40,,,,,False,,,,,,,,
Twitter/X,https://x.com/YellowShadeind/status/2070738465512436083,@YellowShadeind,,,,,2026-06-27,05:18,original,,Khud k players ko hate krna aaj kal naya trend h market me,,16,1,0,,0,0,,1,,https://x.com/princeforreason/status/2070732472170827969,,,False,,,,,,,,
Twitter/X,https://x.com/CommonManxmh/status/2070738828034506943,@CommonManxmh,,,,,2026-06-27,05:19,original,,"Martyrdom should never be politicised, but it should not be concealed either.",,40,2,0,,1,0,,3,https://pbs.twimg.com/media/HLy99TAbAAA4tyh?format=jpg&name=large,https://x.com/VijaySingh_law/status/2070734845228314910,,,False,,,,,,,,
Twitter/X,https://x.com/fredhamilton/status/2070739099955372135,@fredhamilton,,,,,2026-06-27,05:20,quote,,,,297,5,0,,1,0,,6,,https://x.com/tanmoyofc/status/2070672808485789853,,https://x.com/fredhamilton/status/2070727653947249024,False,,,,,,,,
Twitter/X,https://x.com/sonu76110/status/2070739218612240871,@sonu76110,,,,,2026-06-27,05:21,original,,Chunav the isliye deri ho gyi,,22,1,1,,0,0,,2,,https://x.com/VijaySingh_law/status/2070734845228314910,,,False,,,,,,,,
Twitter/X,https://x.com/yashikap0ei/status/2070739332391145512,@yashikap0ei,,,,,2026-06-27,05:21,original,,"Rpeort: Following Indians participated in  Track 2 dialogue with Pakistan in Hilton hotel in Sri Lanka.

- Ram Madhav, senior RSS leader.
- Gen MM Naravane, Retired Army chief.
- Ruchi Ghanshyam, Retired diplomat/ex-IFS officer.",,791,0,0,,0,0,,0,,https://x.com/OsintTV/status/2070724383321006426,,,False,,,,,,,,
Twitter/X,https://x.com/dogsheth/status/2070739511106310274,@dogsheth,,,,,2026-06-27,05:22,original,,See how shamelessly they are banging bench even after knowing truth .,,824,0,0,,0,0,,0,,https://x.com/RoshanKrRaii/status/2070731343508676643,,,False,,,,,,,,
Twitter/X,https://x.com/jay_shah38/status/2070739711929557216,@jay_shah38,,,,,2026-06-27,05:23,original,,"Salutations to the 6 brave martyrs 🙏

But is releasing names 1 year after saying ""no casualties"" transparency or delay?
The martyrs' sacrifice is above politics. Honor should be given immediately, not hidden.

Jai Hind 🇮🇳",,60,1,1,,0,0,,2,,https://x.com/VijaySingh_law/status/2070734845228314910,,,False,,,,,,,,
Twitter/X,https://x.com/zee24taasnews/status/2070739968147046713,@zee24taasnews,,Zee 24 Taas,media_org,,2026-06-27,05:24,original,,"Operation Sindoor | ऑपरेशन सिंदूरमधील 6 शहिदांची नावं जाहीर | Zee24Taas
[#OperationSindoor](https://x.com/hashtag/OperationSindoor?src=hashtag_click) [#IndianArmy](https://x.com/hashtag/IndianArmy?src=hashtag_click) [#Martyrs](https://x.com/hashtag/Martyrs?src=hashtag_click) [#IndianSoldiers](https://x.com/hashtag/IndianSoldiers?src=hashtag_click) [#DefenceNews](https://x.com/hashtag/DefenceNews?src=hashtag_click) [#BreakingNews](https://x.com/hashtag/BreakingNews?src=hashtag_click) [#IndiaNews](https://x.com/hashtag/IndiaNews?src=hashtag_click) [#Zee24Taas](https://x.com/hashtag/Zee24Taas?src=hashtag_click)",,1067,0,0,,0,0,,0,https://pbs.twimg.com/amplify_video_thumb/2070739669420232704/img/Jhw7LtdR09mfUZNM.jpg,,,,True,True,0,neutral_reporter,neutral,neutral_news,False,,Reports announcement of six Operation Sindoor martyrs' names.
Twitter/X,https://x.com/mindmusclelab/status/2070740079836885468,@mindmusclelab,,,,,2026-06-27,05:24,quote,,"I was waiting for Rahul Gandhi and Congress to talk about Modi government and Israel.

Finally it happens. 99% of Indians don't know how Modi has entangled Indians with the child killing, raping zionist regime.

Israel has already taken over America, hope Congress won't allow",,181,2,2,,1,0,,5,,,,https://x.com/RahulGandhi/status/2070724371191402982,False,,,,,,,,
Twitter/X,https://x.com/Cnx_TL/status/2070740006730444955,@Cnx_TL,,,,,2026-06-27,05:24,original,,,,54,4,0,,0,0,,4,,https://x.com/Zoomerjeet/status/2070373509449351464,,,False,,,,,,,,
Twitter/X,https://x.com/iamharmeetK/status/2070740331847659711,@iamharmeetK,,,influencer,,2026-06-27,05:25,original,,"Do you think we are so stupid to not to see what you are doing here. You are deliberately using the India name instead of the Modi Government.
The Modi Government is not equivalent to India. It's not India which concealed the sacrifice of our fallen soldiers, it was the BJP Minister Rajnath Singh under the Modi Government who lied in the Parliament.
Just to Use the Operation Sindoor for the campaigning in the state election of Bihar , the Modi Government deliberately didn't reveal the ultimate sacrifice of our fallen soldiers, who gave their lives to avenge the death of our fellow Indians in Pahalgam.",,556,34,1,,8,1,,43,https://pbs.twimg.com/media/HLy_W58aAAEEqNZ?format=jpg&name=large,https://x.com/AshokShrivasta6/status/2070516507482972579,@AshokShrivasta6,,False,,,,,,,,
Twitter/X,https://x.com/vizhpuneet/status/2070740260628377995,@vizhpuneet,,,,,2026-06-27,05:25,original,,"Rajnath Singh blatantly misled the nation by claiming no casualties occurred during Operation Sindoor. Now, the government’s delayed acknowledgment of six fallen heroes exposes this shameful deception. Is truth dispensable?",,312,3,0,,4,0,,7,https://pbs.twimg.com/amplify_video_thumb/2070740138616057856/img/z8zuIHNw24KiXiEt.jpg,,,,False,,,,,,,,
Twitter/X,https://x.com/protagonist_xi/status/2070740357927833804,@protagonist_xi,,,anonymous_political,,2026-06-27,05:25,original,,"DEFENSE MINISTER RAJNATH SINGH LIED UNDER OATH IN PARLIAMENT ABOUT THE MARTYRDOM OF 6 INDIAN SOLDIERS!!!!!!!

REMEMBER these names

1. Subedar Major Pawan Kumar of Headquarters 10 Infantry Brigade
2. ⁠Rifleman Sunil Kumar, Vir Chakra, of 4 Jammu and Kashmir Light Infantry,
3. ⁠Lance Naik Dinesh Kumar of 5 Field Regiment
4. ⁠Aviation Technician Mood Muralinaik of 851 Light Regiment,
5. ⁠Havildar Sunil Kumar Singh of 237 Field Workshop Company
6. ⁠Sergeant Surendra Kumar, Vayu Medal, of 39 Wing.",,10792,603,23,,290,17,,916,https://pbs.twimg.com/media/HLy_YI8bwAAlYqn?format=jpg&name=large,,,,True,True,-2,misinfo_spreader,critical,rajnath_lied_parliament,True,Rajnath Singh lied under oath about martyrdom of 6 soldiers,Accuses Rajnath of lying in Parliament on six soldiers' deaths and lists names.
Twitter/X,https://x.com/Zoomerjeet/status/2070740288256217325,@Zoomerjeet,,,,,2026-06-27,05:25,quote,,Not for the first time galeechon.,,810,48,0,,1,1,,49,,,,https://x.com/IndiaToday/status/2070468089456795987,False,,,,,,,,
Twitter/X,https://x.com/VijaySingh_law/status/2070740590451728792,@VijaySingh_law,,,anonymous_political,,2026-06-27,05:26,original,,"Delay for the election?
Then why the name after 1 year?
The martyrs should have been honored immediately.",,40,0,0,,0,0,,0,,https://x.com/VijaySingh_law/status/2070734845228314910,,,False,,,,,,,,
Twitter/X,https://x.com/FinestDomainer/status/2070740739043057828,@FinestDomainer,,,,,2026-06-27,05:27,original,,,,58,2,1,,0,0,,3,https://pbs.twimg.com/media/HLy_umMXIAAexgs?format=jpg&name=large,https://x.com/tanmoyofc/status/2070672808485789853,,,False,,,,,,,,
Twitter/X,https://x.com/ShrutiDhore/status/2070741155453850052,@ShrutiDhore,,,influencer,,2026-06-27,05:28,original,,"Six Indian soldiers were martyred during Operation Sindoor.

The Modi government has broken every record of falsehood and shamelessness.

Defence Minister Rajnath Singh had stated in Parliament that no soldier was martyred in Operation Sindoor.",,1918,83,5,,51,9,,139,https://pbs.twimg.com/ext_tw_video_thumb/2070741124281716736/pu/img/Mvs6iHsWFXq7kpKG.jpg,,,,True,True,-2,misinfo_spreader,critical,rajnath_lied_parliament,True,Rajnath stated no soldier was martyred,Accuses Modi govt of shameless falsehood and claims Rajnath denied all martyrs.
Twitter/X,https://x.com/VijaySingh_law/status/2070740921663263193,@VijaySingh_law,,,anonymous_political,,2026-06-27,05:28,original,,"Thank you, brother. The sacrifices of the martyrs should never be forgotten. Raising questions about delays is also patriotism. Jai Hind 🙏",,28,0,0,,0,0,,0,,https://x.com/VijaySingh_law/status/2070734845228314910,,,False,,,,,,,,
Twitter/X,https://x.com/nairsfrf/status/2070741263322599736,@nairsfrf,,,,,2026-06-27,05:29,original,,Is it necessary to have the name Muhammad to join the Pak Army? 🤔,,556,1,0,,1,0,,2,,https://x.com/shiv_cybersurg/status/2070703190077804970,,,False,,,,,,,,
Twitter/X,https://x.com/Mining_mafia983/status/2070741389051363670,@Mining_mafia983,,,,,2026-06-27,05:29,quote,,Lies don't have legs... The money for the tweet will come through.,,524,1,1,,0,0,,2,,https://x.com/Ashok_Kashmir/status/2070735406031917343,,https://x.com/vishalPosts/status/2070717839015907432,False,,,,,,,,
Twitter/X,https://x.com/ShailRathore4/status/2070741540226658448,@ShailRathore4,,,,,2026-06-27,05:30,original,,ये कैसा निज़ाम आ गया सेना प्रमुख भी अपनी सेना के साथ धोखा कर रहें है 😢🇮🇳,,59,2,0,,1,0,,3,,https://x.com/MANJULtoons/status/2070479616897368184,,,False,,,,,,,,
Twitter/X,https://x.com/JayJ355/status/2070741689644503269,@JayJ355,,,,,2026-06-27,05:31,original,,"The spine Rahul Gandhi has 🔥

He very well knows Israeli lobby of billionaires, who may do anything in their power to make sure their puppet remains Indian PM. Yet, RaGa has the courage to call a spade a spade right on their face.

India and Indians were very well respected all",,6130,247,17,,13,2,,277,,https://x.com/RahulGandhi/status/2070724371191402982,,,True,False,0,bystander,,other,False,,Praises Rahul Gandhi for criticising Modi's Israel visit and strategic orbit.
Twitter/X,https://x.com/ashishashuking1/status/2070741927952253174,@ashishashuking1,,,,,2026-06-27,05:32,original,,India is becoming a major exporter in the field of defense. The Modi government has transformed India from an importer into a major exporter. 🪷,,105,1,0,,0,0,,1,,https://x.com/PracticalSpy/status/2070564691227906320,,,False,,,,,,,,
Twitter/X,https://x.com/sharmanagendar/status/2070742383441129730,@sharmanagendar,,,anonymous_political,,2026-06-27,05:33,quote,,"When media dies, truth is bound to be a casualty.
On the floor of Parliament, the country's defence minister made a FALSE statement on zero casualties in Operation Sindoor.
A year later, names of six martyrs made public.
NOT EVEN A WHISPER ON THE LIE - DELIBERATE OR FEAR ?",,1398,39,0,,28,0,,67,,,,,True,True,-2,misinfo_spreader,critical,rajnath_lied_parliament,True,defence minister made FALSE statement on zero casualties,Claims RM lied on zero casualties; names public after a year.
Twitter/X,https://x.com/Strategist_Geo/status/2070742289631367396,@Strategist_Geo,,,,,2026-06-27,05:33,original,,Didn't accept your 93000 in '71 and the dead Pak soldiers in Kargil - poor souls had to be buried in those hills. I feel sorry for their families.,,704,0,0,,0,0,,0,,https://x.com/intel_view/status/2070523854041341975,,,False,,,,,,,,
Twitter/X,https://x.com/AlphaClefer/status/2070742182911205825,@AlphaClefer,,,,,2026-06-27,05:33,original,,"Such anti-national statements INSIDE the Parliament is a Breach of Trust by the Mogli Govt

Rajnath Singh should be IMPEACHED.",,83,2,0,,1,0,,3,,https://x.com/GauravPandhi/status/2070737415766233162,,,False,,,,,,,,
Twitter/X,https://x.com/zyxral/status/2070742363841143130,@zyxral,,,,,2026-06-27,05:33,original,,"As we Indians, we love Israel for centuries ! 🇮🇱❤️‍🔥🇮🇳",,1447,132,1,,4,0,,137,https://pbs.twimg.com/tweet_video_thumb/HLzBMVxbAAAhXvr.jpg,https://x.com/RahulGandhi/status/2070724371191402982,,,True,False,0,bystander,,other,False,,Expresses longstanding Indian love for Israel versus Rahul Gandhi.
Twitter/X,https://x.com/vizhpuneet/status/2070742572763615667,@vizhpuneet,,,,,2026-06-27,05:34,original,,"Rajnath Singh blatantly misled the nation by claiming no casualties occurred during Operation Sindoor. Now, the government’s delayed acknowledgment of six fallen heroes exposes this shameful deception. Is truth dispensable?",,270,2,0,,2,0,,4,https://pbs.twimg.com/amplify_video_thumb/2070741549475098624/img/vLiH_gB4jfwlX-yd.jpg,https://x.com/GauravPandhi/status/2070737415766233162,@GauravPandhi,,False,,,,,,,,
Twitter/X,https://x.com/VatsRishap/status/2070742583555609029,@VatsRishap,,,,,2026-06-27,05:34,unknown,,"Ram Madhav of the RSS and former Army Chief Naravane were a part of the Track-II meeting in Colombo with Pakistan, organised by a British think tank. 

US Undersecretary of State for South Asia, Paul Kapur, joined the participants in Colombo too, for a special dinner.",,0,0,0,,0,0,,0,https://pbs.twimg.com/media/HLzBY1aaAAAfILZ?format=jpg&name=900x900,,,,False,,,,,,,,
Twitter/X,https://x.com/vardhiniyerbh/status/2070742446171172914,@vardhiniyerbh,,,,,2026-06-27,05:34,original,,The kadi ninda guy is absolutely  hollow,,48,1,0,,0,0,,1,,https://x.com/tanmoyofc/status/2070672808485789853,,,False,,,,,,,,
Twitter/X,https://x.com/iamharmeetK/status/2070742900116513154,@iamharmeetK,,,influencer,,2026-06-27,05:35,original,,"This ""Sir"" is trying to be cunningly smart . He is deliberately using the name "" India"" instead of the Modi government, while talking about misconceptions. It's the Modi Government which lied not India
The Modi Government is not equivalent to India.
Just to Use the Operation Sindoor for the campaigning in the state election of Bihar , the Modi Government deliberately didn't reveal the ultimate sacrifice of our fallen soldiers, who gave their lives to avenge the death of our fellow Indians in Pahalgam",,232,5,0,,0,0,,5,,https://x.com/Pawankhera/status/2070735607446540796,@Pawankhera,,False,,,,,,,,
Twitter/X,https://x.com/udaya482264/status/2070742899525046365,@udaya482264,,,,,2026-06-27,05:35,original,,Then what about loss of aircraft’s,,30,0,0,,0,0,,0,,https://x.com/ShrutiDhore/status/2070741155453850052,,,False,,,,,,,,
Twitter/X,https://x.com/Bossnew21/status/2070742880365551959,@Bossnew21,,,,,2026-06-27,05:35,original,,"It's not about lie
It's about the honour and self respect
Modi withdraw war just because his friend [@realDonaldTrump](https://x.com/realDonaldTrump) told him
I can't find  such a weak leader like modi around the world
Just roll through the past and recollect,we wr the same ppl who fought mighty british",,418,3,0,,0,0,,3,,https://x.com/RoshanKrRaii/status/2070731343508676643,,,False,,,,,,,,
Twitter/X,https://x.com/TRADELINKS31183/status/2070742797108576500,@TRADELINKS31183,,,,,2026-06-27,05:35,original,,"OM SHANTHI, SADGATI PRAPTIRASTU",,176,0,0,,0,0,,0,,https://x.com/nabilajamal_/status/2070731232862941669,,,False,,,,,,,,
Twitter/X,https://x.com/Radicalist481/status/2070742742771384763,@Radicalist481,,,,,2026-06-27,05:35,quote,,India needs to stop sending any help to the world. Done with playing the nice guy only to get abused later on.,,130,3,0,,0,0,,3,,,,https://x.com/sidhant/status/2070427117368791354,False,,,,,,,,
Twitter/X,https://x.com/Openatic/status/2070742723871773148,@Openatic,,,,,2026-06-27,05:35,original,,"Apparently, when you support Palestine just to appease Muslim votebank in India and receive nothing in return but scorn it is ""Independent foreign policy,"" and when India cooperates in a mutually beneficial relationship with Israel it is ""slipping further into Israel's orbit.""",,2435,68,0,,8,1,,76,,https://x.com/RahulGandhi/status/2070724371191402982,,,True,False,0,bystander,,other,False,,Critiques Rahul Gandhi stance on India-Israel ties versus Palestine.
Twitter/X,https://x.com/LoyleRohitFan/status/2070742981729264109,@LoyleRohitFan,,,influencer,,2026-06-27,05:36,original,,"🚨 Shocking claim by Bharat Karnad about Rafales during Operation Sindoor:

""India lost three jets. We lost a Rafale, followed by a MiG-29 and then a Su-30. Within just one and a half hours, we lost nearly $1 billion worth of aircraft, and that is a fact.

When a Rafale was brought down on the very first day, the entire world saw it. This is not the old era when military actions could remain hidden from public view but we don't know how many Pakistani jets were brought down.""

It's extremely sad to hear such kind of statement, especially when the Army and the government have already clarified that India did not lose any jets 🤦",,3312,17,5,,4,9,,26,https://pbs.twimg.com/amplify_video_thumb/2070742903836876800/img/0OrHPVLYsHZgzNDk.jpg,,,,True,True,1,defender,defensive,inflated_losses,False,,"Rejects Karnad claim of three jets lost in Op Sindoor, cites govt clarification."
Twitter/X,https://x.com/nabanita_khan/status/2070742934916645347,@nabanita_khan,,,,,2026-06-27,05:36,original,,"Nothing, absolutely nothing, shames this govt. They can lie, loot, abuse with impunity and utter contempt for the people of this country.",,356,2,0,,0,0,,2,,https://x.com/RoshanKrRaii/status/2070731343508676643,,,False,,,,,,,,
Twitter/X,https://x.com/ArunNambiar/status/2070742938515300722,@ArunNambiar,,,,,2026-06-27,05:36,original,,"Nonsense.  Indian army had made that public in May 2025 and in aug 2025, indian airforce chief had visited the fallen Airmens house also. This was Rajnath Singh responding on the loss of the fighter jets and pilots , not whole operation basis.",,38,0,0,,0,0,,0,,https://x.com/priteshshah_/status/2070721520473927746,,,False,,,,,,,,
Twitter/X,https://x.com/SuboSrivastava/status/2070743352157306997,@SuboSrivastava,,,,,2026-06-27,05:37,original,,"For the first time, the Government of India has officially honoured the six brave personnel who made the supreme sacrifice during Operation Sindoor by inscribing their names in the Roll of Honour at the National War Memorial.

Nearly 14 months after the operation, their names will be permanently engraved on the Tyag Chakra (Circle of Sacrifice), ensuring their courage and sacrifice are remembered for generations.

The six heroes are:
🇮🇳 Subedar Major Pawan Kumar – HQ 10 Infantry Brigade
🇮🇳 Rifleman Sunil Kumar (Vir Chakra) – 4 J&K Light Infantry
🇮🇳 Lance Naik Dinesh Kumar – 5 Field Regiment
🇮🇳 Agniveer Mood Murali Naik – 851 Light Regiment
🇮🇳 Havildar Sunil Kumar Singh – 237 Field Workshop Company
🇮🇳 Sergeant Surendra Kumar (Vayu Medal) – 39 Wing, Indian Air Force

Their sacrifice lives on in the nation’s memory. Jai Hind. 🇮🇳",,123,2,0,,0,0,,2,https://pbs.twimg.com/media/HLzCGEBbwAANXVI?format=jpg&name=large,,,,False,,,,,,,,
Twitter/X,https://x.com/CNNnews18/status/2070743270343512279,@CNNnews18,,CNN-News18,media_org,,2026-06-27,05:37,original,,"For the first time, India has officially named the six brave soldiers who laid down their lives during Operation Sindoor. Nearly 14 months after the operation, their names have been inscribed in the Roll of Honour at the National War Memorial and will be permanently engraved on the Tyag Chakra — the Circle of Sacrifice.

The nation remembers Subedar Major Pawan Kumar, Rifleman Sunil Kumar (Vir Chakra), Lance Naik Dinesh Kumar, Agniveer Mood Murali Naik, Havildar Sunil Kumar Singh, and Sergeant Surendra Kumar (Vayu Medal).

Today, their sacrifice stands etched in stone — and in the nation's memory forever.

[#India](https://x.com/hashtag/India?src=hashtag_click) [#OPsindoor](https://x.com/hashtag/OPsindoor?src=hashtag_click) [#NationalWarMemorial](https://x.com/hashtag/NationalWarMemorial?src=hashtag_click) [#TyagChakra](https://x.com/hashtag/TyagChakra?src=hashtag_click) [#Soldiers](https://x.com/hashtag/Soldiers?src=hashtag_click)",,8195,62,8,,19,3,,89,https://pbs.twimg.com/media/HLzCAH9a4AANOr7?format=jpg&name=large,,,,True,True,-1,misinfo_spreader,critical,memorial_first_disclosure,True,For the first time officially named after nearly 14 months,Claims first official naming of six Op Sindoor martyrs after 14 months at memorial.
Twitter/X,https://x.com/ShifaKhanz/status/2070743352849338732,@ShifaKhanz,,,,,2026-06-27,05:37,original,,بشری انصاری جی کا یہ بیان دل کو چھو گیا۔ قسم کے ساتھ کہنا مطلب ہے کہ سچائی پر یقین ہے۔ عمران خان زندہ باد!,,25,1,0,,1,0,,2,,https://x.com/NiniYmz/status/2070665917453766729,,,False,,,,,,,,
